Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Download Limit Exceeded,Chemical & Oil Carrier,25408,40232,2003,175.96,In Service,Matrix Energy,Matrix Energy,Matrix Energy,Nigeria,,IFO 180,Diesel 2-Stroke,,,,8561,IFO 380,,15,,,0,,N,6S60MC6.1,S60,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.5,11.1,31,MAN Energy Solutions,South Korea,Nigeria,415,Product Tankers,
Download Limit Exceeded,Chemical & Oil Carrier,25408,40231,2003,175.96,In Service,Matrix Energy,Matrix Energy,Matrix Energy,Nigeria,,IFO 380,Diesel 2-Stroke,,,,8561,IFO 380,,15,,,0,,N,6S50MC6.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,13.5,11.06,31,MAN Energy Solutions,South Korea,Nigeria,422,Product Tankers,
Download Limit Exceeded,Tanker,78845,149991,2002,274.2,In Service,Ridgebury Tankers,Ridgebury Tankers,Suez8 Pool,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,16460,IFO 380,,,,,0,50,N,6RTA72,RTA72,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,Sulzer,15,15.95,48,Sulzer,Japan,United States,219,Crude Tankers,62.9
Download Limit Exceeded,Tanker,78922,150103,2003,274.2,In Service,Nordic American NATS,Nordic American NATS,Nordic American NATS,Cayman Islands,,IFO 380,Diesel 2-Stroke,,,,16440,IFO 380,,15.4,,,0,50,N,6RTA72U,RTA72,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,Sulzer,14.5,15.95,48,Sulzer,Japan,Norway,220,Crude Tankers,
Kestrel,Product Carrier,28539,47275,2002,182.5,In Service,Seven Islands Shpg,Seven Islands Shpg,Seven Islands Shpg,India,,IFO 380,Diesel 2-Stroke,,,,8561,IFO 380,,,,,0,30,N,6S50MC6.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15.4,12.21,32.2,MAN Energy Solutions,Japan,India,479,Product Tankers,34.8
Download Limit Exceeded,Product Carrier,28539,47038,2002,182.5,In Service,Global Ship Mgmt,Global Ship Mgmt,Global Ship Mgmt,Panama,,IFO 380,Diesel 2-Stroke,,,1440,8561,IFO 380,,,,,0,30,N,6S50MC6.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15.4,12.66,32.2,MAN Energy Solutions,Japan,Hong Kong,480,Product Tankers,34.8
Download Limit Exceeded,Product Carrier,28567,47024,2003,182.5,In Service,TORM A/S,TORM A/S,TORM A/S,Danish Int'l,,IFO 380,Diesel 2-Stroke,,,,8561,IFO 380,,15,,,0,30,N,6S50MC6.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15.4,12.66,32.2,MAN Energy Solutions,Japan,Denmark,484,Product Tankers,34.8
Download Limit Exceeded,Product Carrier,28552,47149,2003,182.5,In Service,Qaiwan Group,Qaiwan Group,Qaiwan Group,Panama,,IFO 380,Diesel 2-Stroke,,,1368,8580,IFO 380,,,,,0,,N,6S50MC6.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15.4,12.65,32.2,MAN Energy Solutions,Japan,Iraq,485,Product Tankers,34.8
Download Limit Exceeded,Tanker,40343,69609,2002,228,In Service,Intl Seaways,Intl Seaways,Panamax Intl,Marshall Is.,,IFO 180,Diesel 2-Stroke,,,,10223,IFO 380,,,,,0,,N,5S60MC6.1,S60,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",,MAN B. & W.,14.6,13.62,32.2,MAN Energy Solutions,South Korea,United States,5218,Crude Tankers,
Download Limit Exceeded,Tanker,154338,300838,2002,333,In Service,Nippon Yusen Kaisha,Nippon Yusen Kaisha,Nippon Yusen Kaisha,Thailand,,IFO 180,Diesel 2-Stroke,,,4800,29400,IFO 380,,,,,0,,N,7RTA84T-D,RTA84,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,Sulzer,15.8,21.43,60,Sulzer,Japan,Japan,3159,Crude Tankers,
Dragon,Tanker,160084,299992,2002,333,In Service,Dynacom Tankers Mgmt,Dynacom Tankers Mgmt,Dynacom Tankers Mgmt,Liberia,,IFO 380,Diesel 2-Stroke,,,3840,29400,IFO 380,,,,,0,,N,7RTA84T-D,RTA84,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,Sulzer,16,20.84,60,Sulzer,Japan,Greece,225,Crude Tankers,102.6
Download Limit Exceeded,Tanker,4147,6778,1982,118.8,In Service,Unknown Nigerian,Unknown Nigerian,Unknown Nigerian,Tanzania,,IFO 380,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,8MG40CX,CX,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Niigata,13.5,6.78,16.18,IHI Power Systems,Turkey,Nigeria,75-2,Product Tankers,20
Download Limit Exceeded,Chemical & Oil Carrier,4407,8461,1979,117.1,In Service,Unknown Chinese,Unknown Chinese,,China P.R.,,IFO 380,Diesel 2-Stroke,,,,3310,,,,,,0,,N,6UET45/80D,UET45,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.5,7.35,17.01,Mitsubishi HI,Japan,China P.R.,135,Product Tankers,12
Download Limit Exceeded,Tanker,4248,7525,1980,118.5,In Service,Armamex Naviera,Armamex Naviera,Armamex Naviera,Mexico,,IFO 380,Diesel 4-Stroke,,,,2868,,,,,,0,,N,6PC2.5,PC2,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Pielstick,11.5,5.49,20.83,MAN Energy Solutions,Japan,Mexico,1360,Product Tankers,12
Download Limit Exceeded,Chem Parcel Tanker,3418,5351,1975,116.8,Abandoned,Talgray Shipping,Talgray Shipping,,Panama,,MDO,Diesel 4-Stroke,,,,3310,Unspec,,,,,0,,N,KVM-12,KVM,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Bergen Normo,15,6.03,15.45,Rolls-Royce,Norway,Norway,112,Chemical Tankers,21
Download Limit Exceeded,Chemical & Oil Carrier,4839,7303,1985,114.5,Idle,Qihang Intl Shipping,Qihang Intl Shipping,,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2648,Unspec,,,,,0,,N,8M453AK,M453,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MaK,11.5,6.73,18.2,Caterpillar,Japan,Hong Kong,559,Product Tankers,10.5
Download Limit Exceeded,Product Carrier,4777,8399,1980,117.2,Idle,Ship & Shore Service,Ship & Shore Service,,Nigeria,,IFO 180,Diesel 4-Stroke,,,,2983,Unspec,,,,,0,,N,16RKCM,RKCM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ruston,10.5,7.2,17.6,MAN Energy Solutions,United Kingdom,Nigeria,129,Product Tankers,7
Download Limit Exceeded,Tanker,4247,6336,1976,110.83,Idle,Nav Sur Petrolera,Nav Sur Petrolera,,Argentina,,IFO 380,Diesel 4-Stroke,,,1344,3089,Unspec,,,,,0,,N,6MG31EZ,EZ,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Niigata,13,5.92,19.41,IHI Power Systems,Singapore,Argentina,130,Product Tankers,23.5
Download Limit Exceeded,Tanker,3792,6038,1978,106.07,In Service,CSC Nanjing Tanker,China Merchants,CSC Nanjing Tanker,China P.R.,,IFO 380,Diesel 2-Stroke,,,,3236,,,,,,0,,N,5K45GF,K45,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,B. & W.,13,6.88,14.94,MAN Energy Solutions,Malta,China P.R.,119,Product Tankers,
Azuryth,Chemical & Oil Carrier,3922,6125,1982,104.3,In Service,Rokab Integrated,Rokab Integrated,Rokab Integrated,Nigeria,,IFO 380,Diesel 4-Stroke,,,,2480,Unspec,,,,,0,,N,12MB275,MB275,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Mirrlees,12.5,6.81,16.71,MAN Energy Solutions,United Kingdom,Nigeria,134,Product Tankers,9.5
Download Limit Exceeded,Chem Parcel Tanker,3410,5716,1980,101.5,In Service,Fairdeal Group Mgmt,Fairdeal Group Mgmt,Fairdeal Group Mgmt,U.A.E.,,IFO 380,Diesel 4-Stroke,,,402,2795,Unspec,,,,,0,,N,GSLH647,47,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Makita,11,6.9,15.51,MAN Energy Solutions,Japan,Greece,678,Chemical Tankers,12
Download Limit Exceeded,Chemical Bulk Tanker,5207,9148,1980,110.14,Idle,Expedia Marine,Expedia Marine,,Nigeria,,IFO 380,Diesel 2-Stroke,,,,4413,,,,,,0,,N,6UEC45/115H,UEC45,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,13,8.1,18.3,Mitsubishi HI,Japan,Nigeria,251,Chemical Tankers,15
Download Limit Exceeded,Chemical & Oil Carrier,5207,9145,1981,110.83,In Service,Unknown,Unknown,,Togo,,IFO 380,Diesel 2-Stroke,,,,4413,Unspec,,,,,0,,N,6UEC45/115H,UEC45,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,13,8.1,18.34,Mitsubishi HI,Japan,Unknown,268,Product Tankers,15
Download Limit Exceeded,Product Carrier,4597,7887,1975,131.71,In Service,Beco Petroleum,Beco Petroleum,Beco Petroleum,Nigeria,,IFO 380,Diesel 4-Stroke,,,,2942,,,,,,0,,N,6TM410,TM410,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Werkspoor,14,7.1,16.62,Wartsila,Italy,Nigeria,205,Product Tankers,14
Download Limit Exceeded,Chem Parcel Tanker,5206,9093,1983,110.13,Idle,Kreasi Mas Marine,Kreasi Mas Marine,,Indonesia,,IFO 380,Diesel 2-Stroke,,,,4413,,,,,,0,,N,6UEC45HA,UEC45,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12.5,8.1,18.3,Mitsubishi HI,Japan,Indonesia,282,Chemical Tankers,15
Download Limit Exceeded,Chemical & Oil Carrier,4147,6969,1985,110.06,In Service,Meramar Gen,Meramar Gen,Meramar Gen,Tanzania,,IFO 380,Diesel 4-Stroke,,,,2942,,,,,,0,,N,6EL44,EL44,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.5,7.06,16.54,Hanshin,Japan,U.A.E.,203,Product Tankers,9.5
Download Limit Exceeded,Chemical & Oil Carrier,4206,7199,1985,106.51,In Service,Nayada Co Ltd,Nayada Co Ltd,Nayada Co Ltd,Russia,,IFO 380,Diesel 2-Stroke,,,,2438,Unspec,,,,,0,,N,6UEC37/88H,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.25,6.71,18.2,Mitsubishi HI,Japan,Russia,1116,Product Tankers,
Download Limit Exceeded,Chemical & Oil Carrier,4409,7087,1985,107.78,In Service,You Young Shipmgmt,You Young Shipmgmt,You Young Shipmgmt,Mongolia,,IFO 380,Diesel 2-Stroke,,,,2438,Unspec,,,,,0,,N,6UEC37L,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,11.5,6.89,17.63,Mitsubishi HI,Japan,Taiwan,323,Product Tankers,10
Download Limit Exceeded,Chemical & Oil Carrier,4409,7088,1985,107.78,In Service,PJTACO,Petrolimex,PJTACO,Vietnam,,IFO 380,Diesel 2-Stroke,,,,2438,Unspec,,,,,0,,N,6UEC37L,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.5,6.89,17.61,Mitsubishi HI,Japan,Vietnam,321,Product Tankers,
Download Limit Exceeded,Chemical & Oil Carrier,3953,6708,1983,107.62,In Service,Nusantara Shpg Line,Nusantara Shpg Line,Nusantara Shpg Line,Indonesia,,IFO 380,Diesel 2-Stroke,,,,2868,Unspec,,,,,0,,N,6UEC37H,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,13,7,16.5,Mitsubishi HI,Japan,Indonesia,1632,Product Tankers,130.8
Download Limit Exceeded,Tanker,3053,5300,1979,99.78,In Service,Bansda Shipping,Bansda Shipping,Bansda Shipping,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2795,,,,,,0,,N,6LU50A,LU50,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,13,6.94,15.02,Hanshin,Japan,Hong Kong,2091,Product Tankers,
Download Limit Exceeded,Product Carrier,4222,7018,1984,106.5,In Service,Brila Energy,Brila Energy,Brila Energy,Panama,,IFO 380,Diesel 2-Stroke,,,,2438,MGO,,,,,0,,N,6UEC37/88H,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,11.75,6.61,18.2,Mitsubishi HI,Japan,Switzerland,1113,Product Tankers,9
Download Limit Exceeded,Product Carrier,2829,5499,1985,100.92,Idle,Unknown,Unknown,,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2427,Unspec,,,,,0,,N,A41,A41,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Akasaka,12.5,7.1,15.02,Akasaka,Japan,Unknown,1827,Product Tankers,9
Download Limit Exceeded,Tanker,4185,5353,1984,125,In Service,Caspian Shpg ACSC,Caspian Shpg ACSC,Caspian Shpg ACSC,Azerbaijan,,MDO,Diesel 4-Stroke,,,,4590,,,,,,0,,N,6CHRPN36/45,36/45,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Dvigatel Revolyutsii,11.3,4.43,16.62,Dvigatel Revolyutsii,Bulgaria,Azerbaijan,100,Product Tankers,
Download Limit Exceeded,Product Carrier,3700,6176,1975,103.64,In Service,Sirius Tankers,Sirius Tankers,Sirius Tankers,Argentina,,MDO,Diesel 4-Stroke,,,,2589,Unspec,,,,,0,,N,16RKCM,RKCM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ruston,13,7.1,14.94,MAN Energy Solutions,United Kingdom,Argentina,964,Product Tankers,19.5
Download Limit Exceeded,Tanker,4237,7949,1979,117.51,Idle,Armamex Naviera,Armamex Naviera,,Mexico,,IFO 380,Diesel 4-Stroke,,,,2868,,,,,,0,,N,6PC2.5,PC2,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Pielstick,11.5,5.5,20.83,MAN Energy Solutions,Japan,Mexico,2096,Product Tankers,12.9
Download Limit Exceeded,Tanker,3742,6260,1984,102.6,In Service,Aden Refinery Co.,Aden Refinery Co.,Aden Refinery Co.,Rep. of Yemen,,IFO 380,Diesel 2-Stroke,,,,2464,,,,,,0,,N,6UEC37/88H,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.25,6.89,15.52,Mitsubishi HI,Japan,Yemen,308,Product Tankers,
Download Limit Exceeded,Tanker,2880,5236,1971,100.44,Idle,Waruna Nusa Sentana,Waruna Group,,Indonesia,,IFO 380,Diesel 2-Stroke,,,,2030,Unspec,,,,,0,,N,6-42VBF75,42VB,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,B. & W.,13,6.69,14.23,MAN Energy Solutions,Germany,Indonesia,3411,Product Tankers,9
Download Limit Exceeded,Tanker,2880,5236,1971,100.44,In Service,Pertamina,Pertamina,Pertamina,Indonesia,,IFO 380,Diesel 2-Stroke,,,,2030,Unspec,,,,,0,,N,6-42VBF75,42VB,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,B. & W.,13,6.69,14.23,MAN Energy Solutions,Germany,Indonesia,3412,Product Tankers,9
Download Limit Exceeded,Tanker,2880,5236,1971,100.44,Idle,Multi Jaya,Waruna Group,,Indonesia,,IFO 380,Diesel 2-Stroke,,,,2030,,,,,,0,,N,6-42VBF75,42VB,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,B. & W.,12.75,6.69,14.23,MAN Energy Solutions,Germany,Indonesia,3414,Product Tankers,7.5
Download Limit Exceeded,Asphalt & Bitumen Carrier,3347,5270,1972,104.04,In Service,Kotram,Kotram,Kotram,Nigeria,,MDO,Diesel 4-Stroke,,,,2501,Unspec,,,,,0,,N,6ATCM,ATCM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ruston,12,6.54,15.82,MAN Energy Solutions,France,Nigeria,,Product Tankers,10
Sea Glory,Chemical & Oil Carrier,3003,4999,1980,104.02,In Service,Upton Maritime,Upton Maritime,Upton Maritime,Nigeria,,IFO 180,Diesel 4-Stroke,,,,1820,Unspec,,,,,0,,N,TBD501-6,501,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MWM,9.5,5.59,15,Caterpillar,Germany,Nigeria,1501,Product Tankers,4.8
Download Limit Exceeded,Chemical Bulk Tanker,4509,6715,1984,113.34,In Service,Lily Shipping LLC,Lily Shipping LLC,Lily Shipping LLC,U.A.E.,,IFO 380,Diesel 2-Stroke,,,716,2992,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,12,6.32,18,MAN Energy Solutions,Japan,U.A.E.,1695,Chemical Tankers,12
Download Limit Exceeded,Chemical & Oil Carrier,4083,6704,1984,107.65,In Service,Bizare Oil,Bizare Oil,Bizare Oil,Nigeria,,IFO 380,Diesel 2-Stroke,,,,2868,Unspec,,,,,0,,N,6UEC37H-II,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,11,6.97,17.01,Mitsubishi HI,Japan,Nigeria,1653,Product Tankers,10.5
Polaris,Chemical Bulk Tanker,4509,6769,1985,113.32,Idle,Prosperous W'wide,Prosperous W'wide,,Dominica,,IFO 380,Diesel 2-Stroke,,,,2992,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,12.75,6.32,18.01,MAN Energy Solutions,Japan,Hong Kong,2383,Chemical Tankers,13.5
Download Limit Exceeded,Chemical Bulk Tanker,4509,6733,1984,113.34,Idle,Akoto Ventures,Akoto Ventures,,Togo,,IFO 380,Diesel 2-Stroke,,,,2992,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,12,6.32,18,MAN Energy Solutions,Japan,Nigeria,2357,Chemical Tankers,12
Download Limit Exceeded,Chemical & Oil Carrier,3529,6007,1980,101,In Service,Rochdale Ship Corp,Rochdale Ship Corp,Rochdale Ship Corp,Panama,,IFO 380,Diesel 4-Stroke,,,,2648,,,,,,0,,N,6LU50,LU50,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.75,6.87,16.01,Hanshin,Japan,Panama,1355,Product Tankers,10.7
Pluto,Chemical Bulk Tanker,4479,6791,1984,113.35,In Service,Vegas Investments,Vegas Investments,Vegas Investments,Comoro Islands,,IFO 380,Diesel 2-Stroke,,,,2992,Unspec,,,,,0,,N,6L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,12,6.32,18,MAN Energy Solutions,Japan,Lebanon,2313,Chemical Tankers,12
Download Limit Exceeded,Tanker,3348,5689,1980,105.36,In Service,Shipmate,Shipmate,Shipmate,St. Kitts & N.,,IFO 380,Diesel 4-Stroke,,,,3678,,,,,,0,,N,6LU54A,LU54,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,14.25,6.69,15.51,Hanshin,Japan,Singapore,1516,Product Tankers,
Download Limit Exceeded,Chem Parcel Tanker,4553,7132,1985,107.03,In Service,Pegasus Samudera,Pegasus Samudera,Pegasus Samudera,Mongolia,,IFO 180,Diesel 2-Stroke,,,,2438,Unspec,,,,,0,,N,6UEC37/88H,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12.5,6.77,18.2,Mitsubishi HI,Japan,Indonesia,1553,Chemical Tankers,10.5
Download Limit Exceeded,Chem Parcel Tanker,4510,6678,1984,107.28,In Service,Sino Chance,Sino Chance,Sino Chance,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2942,,,,,,0,,N,6EL44,EL44,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Hanshin,12.5,7.01,17.32,Hanshin,Japan,Taiwan,341,Chemical Tankers,11
Download Limit Exceeded,Chemical & Oil Carrier,3757,6260,1983,102.49,In Service,Divine Marine,Divine Marine,Divine Marine,Nigeria,,IFO 180,Diesel 2-Stroke,,,,2868,,,,,,0,,N,6UEC37L,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.5,6.9,15.51,Mitsubishi HI,Japan,Nigeria,303,Product Tankers,10.5
Download Limit Exceeded,Tanker,3855,5980,1983,105.52,In Service,Hong FV Trade,Hong FV Trade,Hong FV Trade,Sierra Leone,,MDO,Diesel 2-Stroke,,,,2582,Unspec,,,,,0,,N,6L35MC-E Mk1,L35,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,MAN B. & W.,12.5,6.9,15.82,MAN Energy Solutions,Japan,Hong Kong,748,Product Tankers,9.5
Download Limit Exceeded,Chemical & Oil Carrier,3672,6155,1981,105.01,In Service,Yongzheng Intl Shpg,Sino Shpg Holdings,Yongzheng Intl Shpg,Unknown,,IFO 380,Diesel 2-Stroke,,,,2868,,,,,,0,,N,6UEC37/88H,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.5,6.6,15.51,Mitsubishi HI,Japan,China P.R.,198,Product Tankers,11.75
Taha,Chemical & Oil Carrier,3529,6165,1980,105.39,In Service,Aurora Boreal,Aurora Boreal,Aurora Boreal,Panama,,IFO 380,Diesel 4-Stroke,,,,2648,Unspec,,,,,0,,N,DM47K,DM47,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Akasaka,12.75,6.77,16.01,Akasaka,Japan,Panama,153,Product Tankers,11.3
Download Limit Exceeded,Chemical & Oil Carrier,3802,6752,1984,106.86,In Service,Ocean Grow,Ocean Grow,Ocean Grow,Sierra Leone,,IFO 380,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,6EL44,EL44,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.5,6.94,16.51,Hanshin,Japan,Taiwan,307,Product Tankers,10
Download Limit Exceeded,Tanker,2907,5655,1975,96.65,In Service,Vanguard Shipping,Vanguard Shipping,Vanguard Shipping,St. Kitts & N.,,IFO 380,Diesel 4-Stroke,,,,2648,,,,,,0,,N,6LU50,LU50,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.5,6.72,15.5,Hanshin,Japan,Taiwan,326,Product Tankers,
Download Limit Exceeded,Product Carrier,3198,5495,1983,102.98,Idle,Overseas,Overseas,,Panama,,,Diesel 4-Stroke,,,,2427,Unspec,,,,,0,,N,6EL40,EL40,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,13.07,6.75,15.5,Hanshin,Japan,U.A.E.,1626,Product Tankers,
Download Limit Exceeded,Chem Parcel Tanker,3571,6155,1988,118.5,Idle,Solitaire Marine,Solitaire Marine,,Panama,,IFO 380,Diesel 4-Stroke,,,810,2957,Unspec,,,,,0,,N,8R32D,VASA 32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Wartsila 4-stroke,13,6.05,15.8,Wartsila,Italy,India,129,Chemical Tankers,13
Download Limit Exceeded,Chemical & Oil Carrier,3793,6164,1984,107.02,In Service,Azimuth Shpg Lines,Azimuth Shpg Lines,Azimuth Shpg Lines,Nigeria,,IFO 380,Diesel 4-Stroke,,,,2574,,,,,,0,,N,Unknown,,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Ito,13,6.91,16.03,Ito,Japan,Nigeria,725,Product Tankers,10
Download Limit Exceeded,Tanker,2961,5891,1979,101.81,In Service,Gulf Shipping Serv,Gulf Shipping Serv,Gulf Shipping Serv,Panama,,IFO 380,Diesel 2-Stroke,,,,3310,Unspec,,,,,0,,N,6UET45/80D,UET45,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,13,6.22,16.03,Mitsubishi HI,Japan,U.A.E.,471,Product Tankers,12.5
Download Limit Exceeded,Tanker,4007,6203,1986,100.01,In Service,Winson Shpg Taiwan,Winson Group,Winson Shpg Taiwan,Panama,,IFO 380,Diesel 4-Stroke,,,,2354,Unspec,,,,,0,,N,DM40AKFD,DM40,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Akasaka,12.5,7.65,17.01,Akasaka,Japan,Hong Kong,1332,Product Tankers,
Download Limit Exceeded,Chemical Bulk Tanker,4072,6730,1985,107.64,Idle,Unknown,Unknown,,Nigeria,,IFO 380,Diesel 2-Stroke,,,,2438,Unspec,,,,,0,,N,6UEC37H,UEC37,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Mitsubishi,12,6.97,17,Mitsubishi HI,Japan,Unknown,2420,Chemical Tankers,12
Download Limit Exceeded,Chemical Bulk Tanker,6506,9645,1988,119.82,Idle,Petrotankers SAC,Petrotankers SAC,,Peru,,IFO 180,Diesel 2-Stroke,,,,2379,Unspec,,,,,0,,N,5L35MC Mk1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,10.5,8,19.02,MAN Energy Solutions,Croatia,Peru,379,Chemical Tankers,8
Download Limit Exceeded,Tanker,4969,7870,1988,113.77,Long Term Storage (>28 days),Frontera Energy,Frontera Energy,Frontera Energy,Peru,,IFO 380,Diesel 2-Stroke,,,,3089,Unspec,,,,,0,,N,6UEC37LA,UEC37,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,11.5,6.76,18.22,Mitsubishi HI,Japan,Canada,355,Product Tankers,11
Download Limit Exceeded,Tanker,2814,5194,1974,95.59,In Service,V.S.P. Marine Shpg.,V.S.P. Marine Shpg.,V.S.P. Marine Shpg.,Thailand,,IFO 380,Diesel 2-Stroke,,,,2795,Unspec,,,,,0,,N,6UET45/75C,UET45,Diesel 2-Stroke,"Small Product Tankers 2-9,999 dwt",,Mitsubishi,12.5,6.99,15.04,Mitsubishi HI,Japan,Thailand,823,Product Tankers,13
Download Limit Exceeded,Product Carrier,3814,6720,1986,106.86,In Service,Intl Bunkering,Intl Bunkering,Intl Bunkering,Panama,,IFO 380,Diesel 4-Stroke,,,,2942,Unspec,,,,,0,,N,6EL44,EL44,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Hanshin,12.5,6.94,16.5,Hanshin,Japan,Saudi Arabia,328,Product Tankers,
