Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Maira,Fully Cellular Container,25294,32308,2000,207.16,In Service,Poseidon Containers,Global Ship Lease,MSC,Panama,,IFO 380,Diesel 2-Stroke,,2506,,20929,,,,,Category II,1,35,Y,7RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,22,10.1,29.8,Sulzer,South Korea,United Kingdom,1303,Containerships,86
EM Oinousses,Fully Cellular Container,25294,32321,2000,203.4,In Service,Euroseas,Eurobulk,Maersk,Marshall Is.,,IFO 380,Diesel 2-Stroke,,2506,,20954,,,,,Category II,1,35,Y,7RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,22,10.1,29.8,Sulzer,South Korea,Greece,1304,Containerships,86
Newyorker,Fully Cellular Container,25294,32299,2001,203.4,In Service,Poseidon Containers,Global Ship Lease,MSC,Panama,,IFO 380,Diesel 2-Stroke,,2500,,20952,,,,,Category II,1,35,Y,7RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,22,10.1,29.8,Sulzer,South Korea,United Kingdom,1312,Containerships,86
MSC Alessia,Fully Cellular Container,75590,84920,2001,299.99,In Service,Conti Reederei,Reederei C-P Offen,MSC,Madeira,,IFO 380,Diesel 2-Stroke,,6750,9000,57054,,,,,Category II,1,,Y,10K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.6,14.5,40,MAN Energy Solutions,South Korea,Germany,4075,Containerships,230
MSC Laura,Fully Cellular Container,75590,84920,2002,299.99,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,6750,,57099,,,,,Category II,1,,Y,10K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.5,14.5,40,MAN Energy Solutions,South Korea,Italy,4076,Containerships,230
MSC Luisa,Fully Cellular Container,75590,84920,2002,299.99,In Service,MSC,MSC,MSC,Panama,,IFO 380,Diesel 2-Stroke,,6750,,57099,,,,,Category II,1,,Y,10K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.5,14.5,40,MAN Energy Solutions,South Korea,Italy,4077,Containerships,230
Westermoor,Fully Cellular Container,30047,35630,2001,205,In Service,Hans Peterson,Hans Peterson,Hapag-Lloyd Cont,Liberia,,IFO 380,Diesel 2-Stroke,,2764,2990,24830,,,,,Category II,1,33,Y,8S70MC-C7,S70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,23,11.5,32.24,MAN Energy Solutions,Poland,Germany,8230/1,Containerships,99
Arkadia,Fully Cellular Container,15988,20630,2001,170,In Service,Costamare Shipping,Costamare Shipping,Evergreen Marine,Liberia,,IFO 380,Diesel 2-Stroke,,1550,3780,13560,,,,,Category II,1,,Y,6S60MC-C7.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19.5,9.5,24.8,MAN Energy Solutions,China P.R.,Greece,288,Containerships,49
Danae C,Fully Cellular Container,25703,33795,2001,208.36,In Service,Danaos Shipping,Danaos Shipping,Hapag-Lloyd Cont,Malta,,IFO 380,Diesel 2-Stroke,,2526,4560,19810,IFO 380,,,,Category II,1,,Y,7L70MC6.1,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.4,29.8,MAN Energy Solutions,Germany,Greece,23,Containerships,76
MSC Anisha R,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,13520,51434,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23.5,12.5,32.2,Sulzer,South Korea,Norway,1357,Containerships,185
MSC Katya R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1358,Containerships,185
MSC Zlata R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1359,Containerships,185
MSC Vidisha R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1360,Containerships,185
MSC Julia R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1361,Containerships,185
MSC Vaishnavi R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1362,Containerships,185
MSC Arushi R.,Fully Cellular Container,45803,53328,2002,281,In Service,SFL Corporation,Fredriksen Group,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4112,,51480,,,,,Category II,1,52,Y,9RTA96C-B,RTA96,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,25,12.5,32.2,Sulzer,South Korea,Norway,1363,Containerships,185
Gdynia Trader,Fully Cellular Container,16803,22900,2001,184.1,In Service,Lomar Shipping,Lomar Shipping,Global Feeder Shpg,Malta,,IFO 180,Diesel 2-Stroke,,1730,4200,13319,IFO 380,,,,Category II,1,,Y,6RTA62U,RTA62,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,20,9.88,25.3,Sulzer,Poland,Greece,B170/126,Containerships,51
Carlotta Star,Fully Cellular Container,37113,40017,2000,243.15,In Service,Metrostar Management,Metrostar Management,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,3430,7560,28383,,,,,Category II,1,34,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23,11.5,32.2,Sulzer,South Korea,Greece,1314,Containerships,113
Carolina Star,Fully Cellular Container,37113,40017,2000,243.13,In Service,Metrostar Management,Metrostar Management,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,3430,7560,28383,,,,,Category II,1,34,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23.5,10.1,32.2,Sulzer,South Korea,Greece,1315,Containerships,113
Dimitris C,Fully Cellular Container,37113,40102,2001,243.12,In Service,Danaos Shipping,Danaos Shipping,CMA CGM,Malta,,IFO 380,Diesel 2-Stroke,,3400,7560,28383,,,,,Category II,1,34,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23.5,10.1,32.2,Sulzer,South Korea,Greece,1316,Containerships,113
Celina Star,Fully Cellular Container,37113,40018,2001,243,In Service,Oceanic Marine Mgmt,Tufton Oceanic,Nile Dutch Africa,Liberia,,IFO 380,Diesel 2-Stroke,,3430,,28383,,,,,Category II,1,34,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23.5,10.1,32.2,Sulzer,South Korea,United Kingdom,1317,Containerships,113
Cristina Star,Fully Cellular Container,37113,39300,2001,243,In Service,Oceanic Marine Mgmt,Tufton Oceanic,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,3430,7560,28383,,,,,Category II,1,34,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23.5,10.1,32.2,Sulzer,South Korea,United Kingdom,1318,Containerships,113
Hai Su 12,Fully Cellular Container,7447,7900,2002,127.95,In Service,Quanzhou Ansheng,Quanzhou Ansheng,Quanzhou Ansheng,Hong Kong,,IFO 180,Diesel 4-Stroke,,698,,6209,Unspec,,,,Category II,1,,Y,7M43AK,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17,7.4,20.6,Caterpillar,China P.R.,China P.R.,437-1,Containerships,27
Hai Su 2,Fully Cellular Container,7447,7900,2003,127.95,In Service,Quanzhou Ansheng,Quanzhou Ansheng,Quanzhou Ansheng,Hong Kong,,IFO 180,Diesel 4-Stroke,,698,,6209,Unspec,,,,Category II,1,,Y,7M43AK,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17,7.4,20.6,Caterpillar,China P.R.,China P.R.,437-3,Containerships,27
LTC John U.D. Page,Fully Cellular Container,40085,50200,2001,257.24,In Service,Sealift Inc,Sealift Inc,Sealift Inc,United States,,IFO 380,Diesel 2-Stroke,,3739,7560,28350,,,,,Category II,1,,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23,12.5,32.2,Sulzer,South Korea,United States,1329,Containerships,105
Domingo,Fully Cellular Container,40085,51087,2001,257.24,In Service,Performance Shipping,Performance Shipping,CMA CGM,Marshall Is.,,IFO 380,Diesel 2-Stroke,,3739,,28350,,,,,Category II,1,,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23,12.5,32.2,Sulzer,South Korea,Greece,1330,Containerships,105
SSG Edward A. Carter JR,Fully Cellular Container,36900,51087,2001,252.01,In Service,Sealift Inc,Sealift Inc,Sealift Inc,United States,,IFO 380,Diesel 2-Stroke,,3739,7560,28350,,,,,Category II,1,,Y,7RTA84C,RTA84,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Sulzer,23,12.5,32.2,Sulzer,South Korea,United States,1332,Containerships,105
Egy Crown,Fully Cellular Container,14241,18452,2000,158.75,In Service,Mahoney Marine Serv,Mahoney Marine Serv,Mahoney Marine Serv,Egypt,,IFO 380,Diesel 2-Stroke,,1128,3330,10010,,,,,Category II,1,,Y,7S50MC Mk4,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,18.5,10.21,24,MAN Energy Solutions,Poland,Egypt,8125/10,Containerships,40
Condor,Fully Cellular Container,6403,8500,1998,132.5,In Service,Ultranav Naviera,Ultranav Naviera,Ultranav Naviera,Chile,,IFO 380,Diesel 2-Stroke,,698,,5700,,,,,Category II,1,,Y,8S35MC Mk5,S35,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,16,7.34,19.4,MAN Energy Solutions,Germany,Chile,182,Containerships,26
MSC Masha 3,Fully Cellular Container,21583,30029,1998,183.2,In Service,MSC,MSC,MSC,Madeira,,IFO 380,Diesel 2-Stroke,,2169,,12239,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,20,11.55,29.8,MAN Energy Solutions,Germany,Italy,669,Containerships,44
Okee August,Fully Cellular Container,15988,20630,1998,170.01,In Service,OKEE Maritime GmbH,OKEE Maritime GmbH,,Liberia,,IFO 180,Diesel 2-Stroke,,1542,3780,11778,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.85,24.8,MAN Energy Solutions,China P.R.,Germany,274,Containerships,49
WEC Brueghel,Fully Cellular Container,6362,7224,1998,121.35,In Service,K&K Schiffahrts,K&K Schiffahrts,W.E.C. Lines,Madeira,,IFO 180,Diesel 4-Stroke,,700,872,5300,Unspec,,,,Category II,1,,Y,8L40/54,40/54,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,16.5,6.7,18.2,MAN Energy Solutions,Germany,Germany,1148,Containerships,25
Karina,Fully Cellular Container,9068,11110,1998,131.4,In Service,Armin Klingenberg,Armin Klingenberg,CMA CGM,Antigua & B.,,IFO 380,Diesel 4-Stroke,,847,,8399,Unspec,,,,Category II,1,,Y,8L48/60,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,17.5,8.69,22.8,MAN Energy Solutions,China P.R.,Germany,502,Containerships,35
Nicola,Fully Cellular Container,9068,11030,1999,131.4,In Service,Armin Klingenberg,Armin Klingenberg,CMA CGM,Antigua & B.,,IFO 380,Diesel 4-Stroke,,847,,8399,,,,,Category II,1,,Y,8L48/60,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,17.5,8.68,22.8,MAN Energy Solutions,China P.R.,Germany,503,Containerships,35
San Pedro Calungsod,Fully Cellular Container,6430,8850,1997,132.3,In Service,Gothong Southern,Gothong Southern,Gothong Southern,Philippines,,IFO 380,Diesel 2-Stroke,,698,808,4891,Unspec,,,,Category II,1,,Y,7S35MC Mk4,S35,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,17,7.25,19.4,MAN Energy Solutions,Germany,Philippines,180,Containerships,26
A2B Comfort,Fully Cellular Container,3992,5350,1998,100.11,In Service,A2B-Online,A2B-Online,A2B-Online,Netherlands,,IFO 180,Diesel 4-Stroke,,508,,3825,Unspec,,,,Category II,1,,Y,TBD645-9,645,Diesel 4-Stroke,"Feeder 100-1,000",,MWM,15.5,6.56,18.2,Caterpillar,Germany,United Kingdom,1169,Containerships,17.5
Joanna,Fully Cellular Container,16802,22301,1999,184.1,In Service,Euroseas,Eurobulk,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,1732,3840,13327,,,,,Category II,1,,Y,6RTA62U,RTA62,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,19.6,9.89,25.3,Sulzer,Poland,Greece,B170/312,Containerships,54.5
Singapore Express,Fully Cellular Container,54401,66793,2000,294.1,In Service,Costamare Shipping,Costamare Shipping,Hapag-Lloyd Cont,Hong Kong,,IFO 380,Diesel 2-Stroke,,4890,5068,40055,,,,,Category II,1,48,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.57,32.2,MAN Energy Solutions,South Korea,Greece,1229,Containerships,142
Oakland Express,Fully Cellular Container,54437,66781,2000,294.06,In Service,Costamare Shipping,Costamare Shipping,Hapag-Lloyd Cont,Hong Kong,,IFO 380,Diesel 2-Stroke,,4890,,40055,,,,,Category II,1,48,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.57,32.3,MAN Energy Solutions,South Korea,Greece,1230,Containerships,142
Halifax Express,Fully Cellular Container,54437,66818,2000,294.06,In Service,Costamare Shipping,Costamare Shipping,Hapag-Lloyd Cont,Hong Kong,,IFO 380,Diesel 2-Stroke,,4890,5068,40055,,,,,Category II,1,48,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.55,32.3,MAN Energy Solutions,South Korea,Greece,1231,Containerships,142
Dallas Express,Fully Cellular Container,53300,67145,2000,294,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,4800,3800,40037,,,,,Category II,1,59,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.5,32.2,MAN Energy Solutions,South Korea,Germany,1190,Containerships,142
Neapolis,Fully Cellular Container,17167,21152,2000,168.7,In Service,Costamare Shipping,Costamare Shipping,,Liberia,,IFO 180,Diesel 2-Stroke,,1645,,15820,IFO 380,,,,Category II,1,,Y,7S60MC-C6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21,9.22,27.2,MAN Energy Solutions,South Korea,Greece,N-642,Containerships,61
Sea of Luck,Fully Cellular Container,17167,19450,2000,168.7,In Service,Victoria Oceanway,Victoria Oceanway,Gold Star Line,Panama,,IFO 180,Diesel 2-Stroke,,1645,2960,15820,IFO 380,,,,Category II,1,,Y,7S60MC-C6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21,9.2,27.2,MAN Energy Solutions,South Korea,Greece,N-643,Containerships,61
MSC Tia,Fully Cellular Container,23722,29240,1999,194.06,In Service,Chartworld Shipping,Chartworld Shipping,MSC,Madeira,,IFO 180,Diesel 2-Stroke,,1835,,17200,IFO 380,,,,Category II,1,33,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21,11.52,28.2,MAN Energy Solutions,Poland,Greece,8138/9,Containerships,68
MSC Lana,Fully Cellular Container,23722,29240,1999,194,In Service,Chartworld Shipping,Chartworld Shipping,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,1835,,16968,,,,,Category II,1,33,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21.3,11.52,28.6,MAN Energy Solutions,Poland,Greece,8138/10,Containerships,66
MSC Cheryl 3,Fully Cellular Container,25624,33650,1999,207.4,In Service,Tufton Oceanic,Tufton Oceanic,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,2474,,19796,IFO 380,,,,Category II,1,60,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.6,11.4,29.8,MAN Energy Solutions,Germany,United Kingdom,424,Containerships,83
TG Aphrodite,Fully Cellular Container,25624,33709,1999,207.44,In Service,Goldenport Shipmgmt,Goldenport Shipmgmt,X-Press Feeders,Liberia,,IFO 380,Diesel 2-Stroke,,2474,,19796,IFO 380,,,,Category II,1,60,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.6,11.4,29.8,MAN Energy Solutions,Germany,Greece,425,Containerships,83
RS Mistral,Fully Cellular Container,7541,8430,1999,127,In Service,Mikkel Myklebusthaug,Mikkel Myklebusthaug,CMA CGM,Gibraltar,,IFO 180,Diesel 4-Stroke,,712,,5913,Unspec,,,,Category II,1,,Y,8M552C,M552,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.2,7.6,20.4,Caterpillar,Germany,Norway,221,Containerships,25
Span Asia 21,Fully Cellular Container,7541,8430,2000,127,In Service,Phil Span Asia,Phil Span Asia,Phil Span Asia,Philippines,,IFO 180,Diesel 4-Stroke,,712,,5913,Unspec,,,,Category II,1,,Y,8M552C,M552,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.2,7.6,20.4,Caterpillar,Germany,Philippines,222,Containerships,25
Pacific Voyager,Fully Cellular Container,25637,33800,1999,207.4,In Service,Lauterjung Group,Lauterjung Group,Emirates Shpg Line,Antigua & B.,,IFO 180,Diesel 2-Stroke,,2546,1560,19796,IFO 380,,,,Category II,1,,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.4,29.84,MAN Energy Solutions,Germany,Germany,423,Containerships,77
Hansa Flensburg,Fully Cellular Container,18335,23579,2000,175,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,CMA CGM,Germany,,IFO 380,Diesel 2-Stroke,,1740,,14315,,,,,Category II,1,24,Y,7S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.5,9.5,27.4,MAN Energy Solutions,China P.R.,Germany,96121,Containerships,58
Hansa Rendsburg,Fully Cellular Container,18335,23992,2000,175,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,Hapag-Lloyd Cont,Liberia,,IFO 380,Diesel 2-Stroke,,1740,3960,14315,,,,,Category II,1,24,Y,7S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.5,9.5,27.4,MAN Energy Solutions,China P.R.,Germany,96122,Containerships,58
X-Press Kohima,Fully Cellular Container,16927,20860,1997,168,In Service,Sea Consortium,Sea Consortium,X-Press Feeders,Tuvalu,,IFO 380,Diesel 2-Stroke,,1642,1995,11949,,,,,Category II,1,29.5,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19.3,9.22,27.2,MAN Energy Solutions,South Korea,Singapore,48,Containerships,49
Setuba,Fully Cellular Container,11153,16500,1997,147.99,In Service,Global Feeder Shpg,Global Feeder Shpg,Global Feeder Shpg,Panama,,IFO 380,Diesel 2-Stroke,,1145,,6973,,,,,Category II,1,,Y,6S50MC-C Mk5,S50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,18.5,9.04,24.7,MAN Energy Solutions,Germany,U.A.E.,477,Containerships,38
RMS Veritas,Fully Cellular Container,2906,3950,1995,99.3,In Service,Rhein-Maas-Und-See,Rhein-Maas-Und-See,BG Freight Lines,Germany,,IFO 180,Diesel 4-Stroke,,340,350,1879,MGO,,,,Category II,1,,Y,8M453C,M453,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,14.5,4.92,16.44,Caterpillar,Germany,Germany,229MWB,Containerships,12
Ocean Excellence,Fully Cellular Container,5025,5450,1998,113,In Service,Oceanic Container,Oceanic Container,Oceanic Container,Philippines,,IFO 380,Diesel 4-Stroke,,510,,4258,,,,,Category II,1,,Y,6L40/54,40/54,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,15.5,6,16,MAN Energy Solutions,China P.R.,Philippines,94114,Containerships,
Murad,Fully Cellular Container,4993,5450,1998,116.37,In Service,Moon Light Shipping,Moon Light Shipping,,Togo,,IFO 380,Diesel 4-Stroke,,511,,4320,,,,,Category II,1,,Y,6L40/54,40/54,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,16,6.1,16.36,MAN Energy Solutions,China P.R.,Lebanon,94116,Containerships,
Ocean Nobility,Fully Cellular Container,5025,5600,1999,113,In Service,Oceanic Container,Oceanic Container,Oceanic Container,Philippines,,IFO 380,Diesel 4-Stroke,,510,,4258,,,,,Category II,1,,Y,6L40/54,40/54,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,15.5,6,16,MAN Energy Solutions,China P.R.,Philippines,94117,Containerships,
Papa Mau,Fully Cellular Container,5025,5642,1999,116,In Service,Matson Inc,Matson Inc,Matson Inc,Cook Islands,,IFO 380,Diesel 4-Stroke,,511,,4320,,,,,Category II,1,,Y,6L40/54,40/54,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,15.5,6.18,16.6,MAN Energy Solutions,China P.R.,United States,JY94118,Containerships,
Marus,Fully Cellular Container,2833,3950,1996,99.45,In Service,Rohden Shipmgmt,Rohden Shipmgmt,I-Motion Shipping NV,Antigua & B.,,IFO 180,Diesel 4-Stroke,,340,,3469,MGO,,,,Category II,1,,Y,8M32,M32,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,14.5,5.04,16.44,Caterpillar,Germany,Germany,229,Containerships,12
X-Press Brahmaputra,Fully Cellular Container,10752,14040,1998,162.8,In Service,Sea Consortium,Sea Consortium,X-Press Feeders,Singapore,,IFO 380,Diesel 2-Stroke,,1162,,7986,Unspec,,,,Category II,1,,Y,6L50MC Mk5,L50,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,16.5,8.11,22.3,MAN Energy Solutions,Poland,Singapore,B183/230,Containerships,30.5
Belitaki,Fully Cellular Container,16250,22330,1998,179.23,In Service,Conbulk Shipping,Conbulk Shipping,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,1654,,13320,IFO 380,,,,Category II,1,,Y,6RTA62U,RTA62,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,19.5,9.9,25.3,Sulzer,Poland,Greece,B186/615,Containerships,55
Merito,Fully Cellular Container,11925,14380,1998,149.6,In Service,Tom Worden Schiffs,Tom Worden Schiffs,MSC,Malta,,IFO 380,Diesel 2-Stroke,,1104,2664,10440,,,,,Category II,1,,Y,6L60MC Mk4,L60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,18.5,8.6,23.1,MAN Energy Solutions,China P.R.,Germany,112,Containerships,39
Barrier,Fully Cellular Container,11925,14381,1998,149.6,In Service,Jebsen Shipping,Jebsen Shipping,OACL,Madeira,,IFO 380,Diesel 2-Stroke,,1104,,11472,,,,,Category II,1,,Y,6L60MC Mk4,L60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,19.5,8.6,23.1,MAN Energy Solutions,China P.R.,Germany,H115,Containerships,39
MSC Giannina,Fully Cellular Container,21300,29700,1997,182.03,In Service,MSC,MSC,MSC,Madeira,,IFO 180,Diesel 2-Stroke,,2054,,12240,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,20,11.57,29.8,MAN Energy Solutions,Germany,Italy,666,Containerships,50.7
M.H. Thamrin Palwo Buwono 1600,Fully Cellular Container,18161,26518,2000,177.35,Laid Up,Djakarta Lloyd,Djakarta Lloyd,Djakarta Lloyd,Indonesia,,IFO 380,Diesel 2-Stroke,,1644,,13384,IFO 380,,,,Category II,1,,Y,7L60MC Mk4,L60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,9.7,27.5,MAN Energy Solutions,Indonesia,Indonesia,M155,Containerships,51
Panther,Fully Cellular Container,25361,33976,1998,207.4,In Service,Element Shipmgmt,Element Shipmgmt,Maersk,Liberia,,IFO 180,Diesel 2-Stroke,,2472,,17220,IFO 380,,,,Category II,1,51,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,10.1,29.8,MAN Energy Solutions,Germany,Greece,431,Containerships,66.5
Monemvasia,Fully Cellular Container,25361,33919,1998,207.4,In Service,York Capital Mgmt,York Capital Mgmt,Maersk,Liberia,,IFO 380,Diesel 2-Stroke,,2474,,17220,,,,,Category II,1,51,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.4,29.8,MAN Energy Solutions,Germany,United States,434,Containerships,66.5
Xin Ou 21,Fully Cellular Container,25361,34017,1999,207.4,In Service,Xin Ou Shipping,Xin Ou Shipping,Xin Ou Shipping,China P.R.,,IFO 380,Diesel 2-Stroke,,2474,,17220,,,,,Category II,1,51,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.4,29.8,MAN Energy Solutions,Germany,China P.R.,435,Containerships,66.5
