Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Clodomira,Bulk Carrier,22414,34931,2013,180,In Service,Northsouth Maritime,Northsouth Maritime,Northsouth Maritime,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1191,Bulkers,
Abdala,Bulk Carrier,22414,34938,2011,179.9,In Service,Northsouth Maritime,Northsouth Maritime,Northsouth Maritime,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1183,Bulkers,
Manuela,Bulk Carrier,22414,34938,2012,180,In Service,Northsouth Maritime,Northsouth Maritime,Northsouth Maritime,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1185,Bulkers,
Celia,Bulk Carrier,22414,34938,2013,180,In Service,Northsouth Maritime,Northsouth Maritime,Mainline Pipeline,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1187,Bulkers,
Gertrudis,Bulk Carrier,22414,34931,2013,180,In Service,Northsouth Maritime,Northsouth Maritime,Northsouth Maritime,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1190,Bulkers,
Josefa,Bulk Carrier,22414,34938,2013,180,In Service,Northsouth Maritime,Northsouth Maritime,Northsouth Maritime,Panama,,IFO 380,Diesel 2-Stroke,,,,6480,IFO 380,,,,Category II,1,26,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.8,28.4,MAN Energy Solutions,China P.R.,Cuba,1192,Bulkers,
Kaministiqua,Bulk Carrier,22388,36245,1983,222.54,In Service,Lower Lakes Towing,Rand Logistics Inc,Lower Lakes Towing,Canada,,IFO 380,Diesel 2-Stroke,,,,6708,IFO 380,,,,IC,3,,Y,4RLB76,RLB76,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Sulzer,13.5,7.74,23.16,Sulzer,United Kingdom,United States,258,Bulkers,26.5
Spruceglen,Bulk Carrier,22388,36251,1983,222.54,In Service,CSL Group,CSL Group,CSL Group,Canada,Fitted,IFO 380,Diesel 2-Stroke,,,,8002,IFO 380,,,,IC,3,,Y,4RLB76,RLB76,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Sulzer,12,7.74,23.08,Sulzer,United Kingdom,Canada,256,Bulkers,26.5
Tian Dian,Bulk Carrier,22359,33453,2010,179.99,In Service,Jiangsu Yuantai,Jiangsu Yuantai,Jiangsu Yuantai,China P.R.,,IFO 380,Diesel 2-Stroke,,,,5830,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.4,10.18,29.2,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Jin Cheng Xin 168,Bulk Carrier,22257,35397,2010,179.9,In Service,Weiye Shpg,Weiye Shpg,Weiye Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,1500,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.27,28.8,MAN Energy Solutions,China P.R.,China P.R.,QF35000-1,Bulkers,
Qin Feng 219,Bulk Carrier,22257,35397,2010,179.88,In Service,Zhejiang Qinfeng,Zhejiang Qinfeng,Zhejiang Qinfeng,China P.R.,,IFO 380,Diesel 2-Stroke,,,1500,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.27,28.8,MAN Energy Solutions,China P.R.,China P.R.,QF35000-2,Bulkers,18
Xin Xiang Cheng,Bulk Carrier,22183,36145,2012,185,In Service,Yangpuzhehai Shpg,Yangpuzhehai Shpg,Yangpuzhehai Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,,5508,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.73,27.8,MAN Energy Solutions,China P.R.,China P.R.,MW452-2,Bulkers,
Xin Xiang Rong,Bulk Carrier,22138,36983,2012,185,In Service,Yangpuzhehai Shpg,Yangpuzhehai Shpg,Yangpuzhehai Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,,5508,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.73,27.8,MAN Energy Solutions,China P.R.,China P.R.,MW452-1,Bulkers,
Lavrio,Bulk Carrier,22072,34676,2003,179.28,In Service,Liberty Nvgtn,Liberty Nvgtn,Liberty Nvgtn,Liberia,,IFO 380,Diesel 2-Stroke,,,,7650,IFO 380,,14.5,,Category II,1,,Y,6RTA48T-B,RTA48,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Sulzer,13.5,10.65,28,Sulzer,China P.R.,Greece,334,Bulkers,25.8
Manalagi Yasa,Bulk Carrier,22072,34655,2002,179.28,In Service,Pelayaran Manalagi,Pelayaran Manalagi,Salam Pacific,Indonesia,,IFO 180,Diesel 2-Stroke,,,1845,7650,IFO 380,,,,Category II,1,,Y,6RTA48T-B,RTA48,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Sulzer,14,10.65,28,Sulzer,China P.R.,Indonesia,SB331,Bulkers,26.2
Levroso,Bulk Carrier,22072,34675,2002,179.28,In Service,Liberty Nvgtn,Liberty Nvgtn,Liberty Nvgtn,Liberia,,IFO 180,Diesel 2-Stroke,,,,8042,IFO 380,,,,Category II,1,,Y,6RTA48T-B,RTA48,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Sulzer,14,10.65,28,Sulzer,China P.R.,Greece,332,Bulkers,26.2
Mei Shan Gang 57,Bulk Carrier,22039,35885,2012,179.9,In Service,Daishan Hongcheng,Daishan Hongcheng,Daishan Hongcheng,China P.R.,,IFO 380,Diesel 2-Stroke,,,,5180,,,,,Category II,1,,Y,7S35MC7,S35,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.5,28.6,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Ji Ling 96,Bulk Carrier,21949,37031,2014,189.9,In Service,Taizhou Yuanyang,Taizhou Yuanyang,Taizhou Yuanyang,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.19,27.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Yuan Yi,Bulk Carrier,21949,37031,2013,189.9,In Service,Nanjing Longrui Shpg,Nanjing Longrui Shpg,Nanjing Longrui Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,,0,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.2,27.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Lambi,Bulk Carrier,21934,35075,2012,179.02,In Service,Dalex Shipping,Dalex Shipping,Oldendorff Carriers,Marshall Is.,,IFO 180,Diesel 2-Stroke,,,1681,7860,,,,,IC,3,,Y,6S46MC-C7.2,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.02,28.6,MAN Energy Solutions,South Korea,Greece,6085,Bulkers,24.5
Livadi,Bulk Carrier,21934,35086,2011,179.02,In Service,Dalex Shipping,Dalex Shipping,Oldendorff Carriers,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1681,8280,,,,,IC,3,,Y,6S46MC-C8.2,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.02,28.6,MAN Energy Solutions,South Korea,Greece,6083,Bulkers,25.1
Lipsi,Bulk Carrier,21934,35094,2011,179.02,In Service,Dalex Shipping,Dalex Shipping,Dalex Shipping,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1681,8280,,,,,IC,3,,Y,6S46MC-C8.2,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.02,28.6,MAN Energy Solutions,South Korea,Greece,6084,Bulkers,25.1
De Qin 99,Bulk Carrier,21914,35473,2012,189.93,In Service,Deqin Group,Deqin Group,Deqin Group,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.2,27.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
De Qin 97,Bulk Carrier,21914,35691,2011,189.93,In Service,Deqin Group,Deqin Group,Deqin Group,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.2,27.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Ming Lian,Bulk Carrier,21744,32650,2011,179.9,In Service,Fuzhou Huaming Shpg,Fuzhou Huaming Shpg,Fuzhou Huaming Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,1200,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.2,28.6,MAN Energy Solutions,China P.R.,China P.R.,HS2007-22,Bulkers,
Asia Star,Bulk Carrier,21588,29175,1995,178,In Service,Hong Kong Yonghui,Hong Kong Yonghui,Hong Kong Yonghui,Panama,,IFO 380,Diesel 2-Stroke,,,,5519,,,,,Category II,1,,Y,6L35MC Mk1,L35,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.5,8.58,30,MAN Energy Solutions,China P.R.,Hong Kong,H1217A,Bulkers,22
Shen Yu 67,Bulk Carrier,21515,35542,2011,189.9,In Service,Ningbo Shenyu,Ningbo Shenyu,Ningbo Shenyu,China P.R.,,IFO 380,Diesel 2-Stroke,,,,5180,,,,,Category II,1,,Y,7S35MC7,S35,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,11.54,10.2,27.8,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Hua Lu Hai 2,Bulk Carrier,21409,33791,2013,179.9,In Service,Shandong Hualu,China Huaneng,Shandong Hualu,China P.R.,,IFO 380,Diesel 2-Stroke,,,,4440,,,,,Category II,1,,Y,6S35MC7.2,S35,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.18,28.6,MAN Energy Solutions,China P.R.,China P.R.,HZY2010033,Bulkers,
Xin Yao,Bulk Carrier,21388,36106,2014,179.99,In Service,Qi Shun Shpg.,Qi Shun Shpg.,Qi Shun Shpg.,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6477,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.5,10.5,28.6,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Isa,Bulk Carrier,21387,34939,1999,199.9,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Cyprus,,IFO 380,Diesel 2-Stroke,,,1980,5980,IFO 380,,,,IC,3,,Y,5S50MC-C Mk5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14.2,10.65,23.64,MAN Energy Solutions,Japan,Poland,1466,Bulkers,27
Isolda,Bulk Carrier,21387,34941,1999,199.9,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Cyprus,,IFO 380,Diesel 2-Stroke,,,,6729,IFO 380,,,,IC,3,,Y,5S50MC-C Mk5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14.3,10.65,23.6,MAN Energy Solutions,Japan,Poland,1467,Bulkers,27.2
Irma,Bulk Carrier,21387,34947,2000,199.9,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Cyprus,,IFO 380,Diesel 2-Stroke,,,,6730,,,,,IC,3,,Y,5S50MC-C Mk5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,15,10.67,23.6,MAN Energy Solutions,Japan,Poland,1470,Bulkers,
Isadora,Bulk Carrier,21387,34948,1999,199.9,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Cyprus,,IFO 380,Diesel 2-Stroke,,,,5980,IFO 380,,,,IC,3,,Y,5S50MC-C Mk5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14.2,10.65,23.6,MAN Energy Solutions,Japan,Poland,1468,Bulkers,24
Iryda,Bulk Carrier,21387,34939,1999,199.9,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Cyprus,,IFO 380,Diesel 2-Stroke,,,,6729,,,,,IC,3,,Y,5S50MC-C Mk5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,15.65,10.65,23.6,MAN Energy Solutions,Japan,Poland,1469,Bulkers,
Epsilon,Bulk Carrier,20837,34167,1996,200,In Service,Gamma Shipping,Gamma Shipping,Gamma Shipping,Malta,,IFO 380,Diesel 2-Stroke,,,,8562,IFO 380,,,,IC,3,21.5,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.73,23.5,MAN Energy Solutions,China P.R.,Turkey,2215,Bulkers,28
Federal Rhine,Bulk Carrier,20837,34167,1997,200,In Service,Fednav,Fednav,Fednav,Barbados,,IFO 380,Diesel 2-Stroke,,,,8562,IFO 380,,,,IC,3,21.5,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.73,23.5,MAN Energy Solutions,China P.R.,Canada,2217,Bulkers,28
Omolon,Bulk Carrier,20837,34167,1997,200,In Service,Agrotek,Agrotek,Agrotek,Russia,,IFO 380,Diesel 2-Stroke,,,,8562,IFO 380,,,,IC,3,21.5,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.73,23.5,MAN Energy Solutions,China P.R.,Russia,2218,Bulkers,28
Federal Saguenay,Bulk Carrier,20837,34167,1996,200,In Service,Fednav,Fednav,Fednav,Barbados,,IFO 380,Diesel 2-Stroke,,,,8562,IFO 380,,,,IC,3,21.5,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.73,23.5,MAN Energy Solutions,China P.R.,Canada,2216,Bulkers,28
Federal Schelde,Bulk Carrier,20837,34167,1997,200,In Service,Fednav,Fednav,Fednav,Barbados,,IFO 380,Diesel 2-Stroke,,,,8562,IFO 380,,,,IC,3,21.5,Y,6S50MC Mk4,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.74,23.5,MAN Energy Solutions,China P.R.,Canada,2219,Bulkers,28
Federal Churchill,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10738,Bulkers,19
Federal Columbia,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10745,Bulkers,19
Federal Cedar,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10747,Bulkers,19
Federal Bering,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.83,23.76,MAN Energy Solutions,Japan,Canada,10767,Bulkers,22.2
Federal Bristol,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.83,23.76,MAN Energy Solutions,Japan,Canada,10768,Bulkers,
Federal Biscay,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.79,23.76,MAN Energy Solutions,Japan,Canada,10769,Bulkers,
Federal Baltic,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.83,23.76,MAN Energy Solutions,Japan,Canada,10764,Bulkers,
Federal Beaufort,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.83,23.76,MAN Energy Solutions,Japan,Canada,10765,Bulkers,21
Federal Barents,Bulk Carrier,20789,34564,2015,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,IFO 180,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.83,23.76,MAN Energy Solutions,Japan,Canada,10766,Bulkers,
Federal Champlain,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10737,Bulkers,19
Federal Clyde,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10744,Bulkers,19
Federal Caribou,Bulk Carrier,20789,34564,2016,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.86,23.76,MAN Energy Solutions,Japan,Canada,10746,Bulkers,19
Federal Montreal,Bulk Carrier,20763,34492,2019,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.83,23.76,MAN Energy Solutions,Japan,Canada,10890,Bulkers,
Federal Dart,Bulk Carrier,20763,34318,2018,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.86,23.76,MAN Energy Solutions,Japan,Canada,10851,Bulkers,
Federal Dee,Bulk Carrier,20763,34492,2018,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.86,23.76,MAN Energy Solutions,Japan,Canada,10853,Bulkers,
Federal Nagara,Bulk Carrier,20763,34492,2018,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.86,23.76,MAN Energy Solutions,Japan,Canada,10852,Bulkers,
Federal Delta,Bulk Carrier,20763,34492,2018,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.86,23.76,MAN Energy Solutions,Japan,Canada,10854,Bulkers,
Federal St. Laurent,Bulk Carrier,20763,34492,2019,199.98,In Service,Fednav,Fednav,Fednav,Marshall Is.,,,Diesel 2-Stroke,,,3120,8900,,,,,IC,3,,Y,5S50ME-C9.5,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.83,23.76,MAN Energy Solutions,Japan,Canada,10889,Bulkers,
Federal Rideau,Bulk Carrier,20695,36563,2000,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,IFO 380,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.68,23.76,MAN Energy Solutions,Japan,Canada,261,Bulkers,28.7
Federal Kumano,Bulk Carrier,20661,36489,2003,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7860,,,,,IC,3,,Y,6S46MC-C7.1,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,10321,Bulkers,29
Federal Seto,Bulk Carrier,20661,36489,2004,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2400,7860,,,,,IC,3,,Y,6S46MC-C7.1,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.73,23.76,MAN Energy Solutions,Japan,Canada,10346,Bulkers,29
Federal Nakagawa,Bulk Carrier,20661,36489,2005,199.99,In Service,Saito Shipping,Saito Shipping,,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7860,,,,,IC,3,,Y,6S46MC-C7.1,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Japan,10377,Bulkers,29
Federal Welland,Bulk Carrier,20659,36563,2000,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1220,7877,IFO 380,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,270,Bulkers,29
Federal Hunter,Bulk Carrier,20659,36563,2001,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,271,Bulkers,29
Federal Kivalina,Bulk Carrier,20659,36563,2000,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,IFO 380,,,,IC,3,,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,277,Bulkers,29
Federal Oshima,Bulk Carrier,20659,36563,1999,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,IFO 380,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.68,23.76,MAN Energy Solutions,Japan,Canada,260,Bulkers,29
Federal Yukon,Bulk Carrier,20659,36563,2000,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,IFO 380,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,262,Bulkers,29
Federal Hudson,Bulk Carrier,20659,36563,2000,199.99,In Service,Fednav,Fednav,Fednav,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1830,7877,IFO 380,,,,IC,3,24,Y,6S46MC-C,S46,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.75,23.76,MAN Energy Solutions,Japan,Canada,263,Bulkers,29
